,ymd,stock_code,pb
4189,2026-01-05,603809,4.09
4190,2026-01-05,603810,1.2
4191,2026-01-05,603811,2.11
4192,2026-01-05,603815,1.81
4193,2026-01-05,603816,2.45
4194,2026-01-05,603817,1.11
4195,2026-01-05,603818,0.89
4196,2026-01-05,603819,3.59
4197,2026-01-05,603823,1.68
4198,2026-01-05,603826,6.87
4199,2026-01-05,603829,2.21
4200,2026-01-05,603833,2.15
4201,2026-01-05,603836,1.4
4202,2026-01-05,603839,1.14
4203,2026-01-05,603848,2.53
4204,2026-01-05,603855,3.52
4205,2026-01-05,603856,1.19
4206,2026-01-05,603858,1.51
4207,2026-01-05,603859,3.02
4208,2026-01-05,603860,2.61
4209,2026-01-05,603861,1.41
4210,2026-01-05,603863,6.07
4211,2026-01-05,603866,1.88
4212,2026-01-05,603867,2.15
4213,2026-01-05,603868,5.18
4214,2026-01-05,603871,2.9
4215,2026-01-05,603876,1.21
4216,2026-01-05,603877,1.53
4217,2026-01-05,603878,1.13
4218,2026-01-05,603879,3.67
4219,2026-01-05,603880,3.22
4220,2026-01-05,603881,6.38
4221,2026-01-05,603882,2.17
4222,2026-01-05,603883,1.87
4223,2026-01-05,603885,3.04
4224,2026-01-05,603886,1.93
4225,2026-01-05,603887,3.34
4226,2026-01-05,603888,3.72
4227,2026-01-05,603889,1.4
4228,2026-01-05,603890,2.08
4229,2026-01-05,603893,21.02
4230,2026-01-05,603895,7.69
4231,2026-01-05,603896,1.87
4232,2026-01-05,603897,1.87
4233,2026-01-05,603898,0.9
4234,2026-01-05,603899,3.12
4235,2026-01-05,603900,1.03
4236,2026-01-05,603901,2
4237,2026-01-05,603903,1.03
4238,2026-01-05,603906,1.96
4239,2026-01-05,603908,3.73
4240,2026-01-05,603909,2.28
4241,2026-01-05,603912,2.75
4242,2026-01-05,603915,2.63
4243,2026-01-05,603916,0.78
4244,2026-01-05,603917,1.4
4245,2026-01-05,603918,7.41
4246,2026-01-05,603919,2.89
4247,2026-01-05,603920,4.51
4248,2026-01-05,603922,4.4
4249,2026-01-05,603926,1.38
4250,2026-01-05,603927,6.14
4251,2026-01-05,603928,1.8
4252,2026-01-05,603929,3.95
4253,2026-01-05,603931,3.03
4254,2026-01-05,603933,2.63
4255,2026-01-05,603936,1.16
4256,2026-01-05,603937,1.17
4257,2026-01-05,603938,1.73
4258,2026-01-05,603939,3.12
4259,2026-01-05,603948,1.45
4260,2026-01-05,603949,2.56
4261,2026-01-05,603950,2.74
4262,2026-01-05,603955,1.78
4263,2026-01-05,603956,2.61
4264,2026-01-05,603958,4.06
4265,2026-01-05,603959,5.2
4266,2026-01-05,603960,4.84
4267,2026-01-05,603966,1.85
4268,2026-01-05,603967,1.52
4269,2026-01-05,603968,1.08
4270,2026-01-05,603969,2.24
4271,2026-01-05,603970,2.54
4272,2026-01-05,603976,2.13
4273,2026-01-05,603977,2.15
4274,2026-01-05,603978,1.61
4275,2026-01-05,603979,3.2
4276,2026-01-05,603980,0.8
4277,2026-01-05,603982,1.22
4278,2026-01-05,603983,3.7
4279,2026-01-05,603985,1.74
4280,2026-01-05,603986,5.3
4281,2026-01-05,603987,1.33
4282,2026-01-05,603988,7.72
4283,2026-01-05,603989,1.75
4284,2026-01-05,603990,4.92
4285,2026-01-05,603991,19.19
4286,2026-01-05,603992,2.47
4287,2026-01-05,603993,2.51
4288,2026-01-05,603995,1.32
4289,2026-01-05,603997,3.01
4290,2026-01-05,603998,2.57
4291,2026-01-05,603999,1.88
4292,2026-01-05,605001,0.99
4293,2026-01-05,605003,1.39
4294,2026-01-05,605005,3.44
4295,2026-01-05,605006,1.53
4296,2026-01-05,605007,2.01
4297,2026-01-05,605008,3.78
4298,2026-01-05,605009,1.9
4299,2026-01-05,605011,3.9
4300,2026-01-05,605016,3.69
4301,2026-01-05,605018,2.06
4302,2026-01-05,605020,3.17
4303,2026-01-05,605028,2.02
4304,2026-01-05,605033,2.29
4305,2026-01-05,605050,1.2
4306,2026-01-05,605055,2
4307,2026-01-05,605056,3.63
4308,2026-01-05,605058,1.89
4309,2026-01-05,605060,2.05
4310,2026-01-05,605066,1.77
4311,2026-01-05,605068,1.29
4312,2026-01-05,605069,1.7
4313,2026-01-05,605077,1.53
4314,2026-01-05,605080,1.97
4315,2026-01-05,605086,4.34
4316,2026-01-05,605088,2.56
4317,2026-01-05,605089,3.02
4318,2026-01-05,605090,1.92
4319,2026-01-05,605098,4.8
4320,2026-01-05,605099,3.16
4321,2026-01-05,605100,1.32
4322,2026-01-05,605108,2.48
4323,2026-01-05,605111,3.65
4324,2026-01-05,605116,3.75
4325,2026-01-05,605117,6.49
4326,2026-01-05,605118,5.33
4327,2026-01-05,605122,0.92
4328,2026-01-05,605123,1.46
4329,2026-01-05,605128,3.79
4330,2026-01-05,605133,1.94
4331,2026-01-05,605136,1.28
4332,2026-01-05,605138,1.33
4333,2026-01-05,605151,1.66
4334,2026-01-05,605155,1.6
4335,2026-01-05,605158,1.99
4336,2026-01-05,605162,2.27
4337,2026-01-05,605166,2
4338,2026-01-05,605167,2.42
4339,2026-01-05,605168,2.62
4340,2026-01-05,605169,1.45
4341,2026-01-05,605177,1.1
4342,2026-01-05,605178,1.16
4343,2026-01-05,605179,7.56
4344,2026-01-05,605180,1.94
4345,2026-01-05,605183,2.2
4346,2026-01-05,605186,2.87
4347,2026-01-05,605188,3.12
4348,2026-01-05,605189,1.05
4349,2026-01-05,605196,2.03
4350,2026-01-05,605198,4.15
4351,2026-01-05,605208,1.22
4352,2026-01-05,605218,4.26
4353,2026-01-05,605222,1.41
4354,2026-01-05,605228,2.92
4355,2026-01-05,605258,2.3
4356,2026-01-05,605259,1.63
4357,2026-01-05,605266,1.27
4358,2026-01-05,605268,2.34
4359,2026-01-05,605277,3.74
4360,2026-01-05,605286,2.82
4361,2026-01-05,605287,0.88
4362,2026-01-05,605288,1.13
4363,2026-01-05,605289,2.18
4364,2026-01-05,605296,3.08
4365,2026-01-05,605298,2.65
4366,2026-01-05,605299,3.08
4367,2026-01-05,605300,2.48
4368,2026-01-05,605303,1.12
4369,2026-01-05,605305,2.39
4370,2026-01-05,605318,3.49
4371,2026-01-05,605319,2.83
4372,2026-01-05,605333,7.66
4373,2026-01-05,605336,1.48
4374,2026-01-05,605337,2.63
4375,2026-01-05,605338,1.93
4376,2026-01-05,605339,2.11
4377,2026-01-05,605358,2.21
4378,2026-01-05,605365,2.13
4379,2026-01-05,605366,1.74
4380,2026-01-05,605368,2.23
4381,2026-01-05,605369,2.86
4382,2026-01-05,605376,5.53
4383,2026-01-05,605377,1.5
4384,2026-01-05,605378,3.26
4385,2026-01-05,605388,1.92
4386,2026-01-05,605389,1.79
4387,2026-01-05,605398,7.43
4388,2026-01-05,605399,1.62
4389,2026-01-05,605488,6.03
4390,2026-01-05,605499,16.99
4391,2026-01-05,605500,1.17
4392,2026-01-05,605507,1.44
4393,2026-01-05,605555,3.31
4394,2026-01-05,605566,1.27
4395,2026-01-05,605567,1.63
4396,2026-01-05,605577,1.67
4397,2026-01-05,605580,3.3
4398,2026-01-05,605588,2.93
4399,2026-01-05,605589,2.33
4400,2026-01-05,605598,2.87
4401,2026-01-05,605599,2.34
4402,2026-01-05,688001,3.67
4403,2026-01-05,688002,4.87
4404,2026-01-05,688003,4.75
4405,2026-01-05,688004,2.29
4406,2026-01-05,688005,1.95
4407,2026-01-05,688006,2.13
4408,2026-01-05,688007,2.82
4409,2026-01-05,688008,7.97
4410,2026-01-05,688009,1.35
4411,2026-01-05,688010,3.56
4412,2026-01-05,688011,1.51
4413,2026-01-05,688012,6.32
4414,2026-01-05,688013,2.72
4415,2026-01-05,688015,1.49
4416,2026-01-05,688016,3.41
4417,2026-01-05,688017,13.06
4418,2026-01-05,688018,12.71
4419,2026-01-05,688019,7.47
4420,2026-01-05,688020,1.96
4421,2026-01-05,688021,0.94
4422,2026-01-05,688022,1.63
4423,2026-01-05,688023,3.14
4424,2026-01-05,688025,2.35
4425,2026-01-05,688026,1.86
4426,2026-01-05,688027,16.31
4427,2026-01-05,688028,1.64
4428,2026-01-05,688029,3.49
4429,2026-01-05,688030,3.42
4430,2026-01-05,688031,6.87
4431,2026-01-05,688032,2.16
4432,2026-01-05,688033,0.71
4433,2026-01-05,688035,2.43
4434,2026-01-05,688036,5.63
4435,2026-01-05,688037,6.65
4436,2026-01-05,688038,2.86
4437,2026-01-05,688039,3.73
4438,2026-01-05,688041,15.93
4439,2026-01-05,688045,1.76
4440,2026-01-05,688046,3.05
4441,2026-01-05,688047,16.63
4442,2026-01-05,688048,3.48
4443,2026-01-05,688049,3.77
4444,2026-01-05,688050,7.77
4445,2026-01-05,688051,2.47
4446,2026-01-05,688052,4
4447,2026-01-05,688055,3.03
4448,2026-01-05,688056,2.53
4449,2026-01-05,688057,1
4450,2026-01-05,688058,4.02
4451,2026-01-05,688059,2.44
4452,2026-01-05,688060,2.5
4453,2026-01-05,688061,1.43
4454,2026-01-05,688062,3.38
4455,2026-01-05,688063,1.09
4456,2026-01-05,688065,2.22
4457,2026-01-05,688066,2.87
4458,2026-01-05,688067,2.6
4459,2026-01-05,688068,1.8
4460,2026-01-05,688069,1.21
4461,2026-01-05,688070,6.56
4462,2026-01-05,688071,3.15
4463,2026-01-05,688072,9.2
4464,2026-01-05,688073,2.39
4465,2026-01-05,688075,0.95
4466,2026-01-05,688077,2.49
4467,2026-01-05,688078,3.96
4468,2026-01-05,688079,2.7
4469,2026-01-05,688080,3.72
4470,2026-01-05,688081,3.85
4471,2026-01-05,688082,6.11
4472,2026-01-05,688083,4.65
4473,2026-01-05,688084,3
4474,2026-01-05,688085,2.35
4475,2026-01-05,688087,2.37
4476,2026-01-05,688088,7.84
4477,2026-01-05,688089,2.51
4478,2026-01-05,688090,4.85
4479,2026-01-05,688091,4.97
4480,2026-01-05,688092,2.95
4481,2026-01-05,688093,2.75
4482,2026-01-05,688095,2.92
4483,2026-01-05,688096,1.92
4484,2026-01-05,688097,2.9
4485,2026-01-05,688098,1.57
4486,2026-01-05,688099,5.59
4487,2026-01-05,688100,5.87
4488,2026-01-05,688101,1.12
4489,2026-01-05,688102,6.06
4490,2026-01-05,688103,3.65
4491,2026-01-05,688105,2.2
4492,2026-01-05,688106,2.9
4493,2026-01-05,688107,9.09
4494,2026-01-05,688108,5.48
4495,2026-01-05,688109,2.98
4496,2026-01-05,688110,3.59
4497,2026-01-05,688111,16.59
4498,2026-01-05,688112,2.97
4499,2026-01-05,688113,2.1
4500,2026-01-05,688114,3.65
4501,2026-01-05,688115,1.97
4502,2026-01-05,688116,5.39
4503,2026-01-05,688117,3.09
4504,2026-01-05,688118,3.5
4505,2026-01-05,688119,1.41
4506,2026-01-05,688120,6.07
4507,2026-01-05,688121,1.04
4508,2026-01-05,688122,4.3
4509,2026-01-05,688123,5.21
4510,2026-01-05,688125,1.85
4511,2026-01-05,688126,3.87
4512,2026-01-05,688127,6.84
4513,2026-01-05,688128,2.73
4514,2026-01-05,688129,2.4
4515,2026-01-05,688130,1.9
4516,2026-01-05,688131,3.31
4517,2026-01-05,688132,2.02
4518,2026-01-05,688133,1.2
4519,2026-01-05,688135,4.32
4520,2026-01-05,688136,2.38
4521,2026-01-05,688137,1.11
4522,2026-01-05,688138,5.01
4523,2026-01-05,688139,2.49
4524,2026-01-05,688141,7.16
4525,2026-01-05,688143,3.14
4526,2026-01-05,688146,2.87
4527,2026-01-05,688147,4.75
4528,2026-01-05,688148,3.68
4529,2026-01-05,688150,4.75
4530,2026-01-05,688151,1.46
4531,2026-01-05,688152,4.46
4532,2026-01-05,688153,4.58
4533,2026-01-05,688155,2.68
4534,2026-01-05,688156,1.61
4535,2026-01-05,688157,3.23
4536,2026-01-05,688158,7.03
4537,2026-01-05,688159,4.71
4538,2026-01-05,688160,8.56
4539,2026-01-05,688161,2.68
4540,2026-01-05,688162,1.63
4541,2026-01-05,688163,1.73
4542,2026-01-05,688165,9.18
4543,2026-01-05,688166,5.58
4544,2026-01-05,688167,2.9
4545,2026-01-05,688168,4.33
4546,2026-01-05,688169,3.85
4547,2026-01-05,688170,1.9
4548,2026-01-05,688171,1.89
4549,2026-01-05,688172,1.68
4550,2026-01-05,688173,3.15
4551,2026-01-05,688175,1.28
4552,2026-01-05,688176,2.04
4553,2026-01-05,688177,9.93
4554,2026-01-05,688178,1.19
4555,2026-01-05,688179,4.41
4556,2026-01-05,688180,4.5
4557,2026-01-05,688181,1.93
4558,2026-01-05,688182,3.31
4559,2026-01-05,688183,7.5
4560,2026-01-05,688185,3.07
4561,2026-01-05,688186,1.19
4562,2026-01-05,688187,1.52
4563,2026-01-05,688188,7.78
4564,2026-01-05,688189,1.47
4565,2026-01-05,688190,4.03
4566,2026-01-05,688191,3.61
4567,2026-01-05,688192,41.09
4568,2026-01-05,688193,1.55
4569,2026-01-05,688195,6.22
4570,2026-01-05,688196,1.83
4571,2026-01-05,688197,5.96
4572,2026-01-05,688198,12.41
4573,2026-01-05,688199,0.98
4574,2026-01-05,688200,4.78
4575,2026-01-05,688201,2.45
4576,2026-01-05,688202,2.02
4577,2026-01-05,688203,1.32
4578,2026-01-05,688205,5.57
4579,2026-01-05,688206,4.34
4580,2026-01-05,688207,2.06
4581,2026-01-05,688208,6.2
4582,2026-01-05,688209,4.09
4583,2026-01-05,688210,2.55
4584,2026-01-05,688211,1.09
4585,2026-01-05,688212,4.21
4586,2026-01-05,688213,9.06
4587,2026-01-05,688215,2.92
4588,2026-01-05,688216,3.35
4589,2026-01-05,688217,1.36
4590,2026-01-05,688218,3.05
4591,2026-01-05,688219,2.79
4592,2026-01-05,688220,5.18
4593,2026-01-05,688221,3.37
4594,2026-01-05,688222,5.09
4595,2026-01-05,688223,1.97
4596,2026-01-05,688225,5.93
4597,2026-01-05,688226,4.35
4598,2026-01-05,688227,3.54
4599,2026-01-05,688228,3.56
4600,2026-01-05,688229,6.76
4601,2026-01-05,688230,2.39
4602,2026-01-05,688231,1.3
4603,2026-01-05,688232,2.32
4604,2026-01-05,688233,2.24
4605,2026-01-05,688234,4.68
4606,2026-01-05,688235,11.29
4607,2026-01-05,688236,1.86
4608,2026-01-05,688237,1.68
4609,2026-01-05,688238,1.88
4610,2026-01-05,688239,3.13
4611,2026-01-05,688244,5.9
4612,2026-01-05,688246,2.74
4613,2026-01-05,688247,3.91
4614,2026-01-05,688248,5.98
4615,2026-01-05,688249,2.22
4616,2026-01-05,688251,2.01
4617,2026-01-05,688252,4.64
4618,2026-01-05,688253,2.09
4619,2026-01-05,688255,4.57
4620,2026-01-05,688256,50.85
4621,2026-01-05,688257,1.48
4622,2026-01-05,688258,5.14
4623,2026-01-05,688259,2.8
4624,2026-01-05,688260,8.95
4625,2026-01-05,688261,1.86
4626,2026-01-05,688262,4.36
4627,2026-01-05,688265,1.26
4628,2026-01-05,688266,13.78
4629,2026-01-05,688267,1.51
4630,2026-01-05,688268,3.2
4631,2026-01-05,688269,3.25
4632,2026-01-05,688270,3.68
4633,2026-01-05,688271,5.8
4634,2026-01-05,688272,3.83
4635,2026-01-05,688273,1.88
4636,2026-01-05,688275,1.03
4637,2026-01-05,688276,2.36
4638,2026-01-05,688277,4.78
4639,2026-01-05,688278,14.77
4640,2026-01-05,688279,8.11
4641,2026-01-05,688280,4.6
4642,2026-01-05,688281,3.57
4643,2026-01-05,688282,2.33
4644,2026-01-05,688283,3.4
4645,2026-01-05,688285,1.71
4646,2026-01-05,688286,3.73
4647,2026-01-05,688288,3.07
4648,2026-01-05,688289,1.85
4649,2026-01-05,688290,4.03
4650,2026-01-05,688291,2.47
4651,2026-01-05,688292,3.62
4652,2026-01-05,688293,2.33
4653,2026-01-05,688295,3.55
4654,2026-01-05,688296,2.02
4655,2026-01-05,688297,4.79
4656,2026-01-05,688298,0.89
4657,2026-01-05,688299,2.23
4658,2026-01-05,688300,7.11
4659,2026-01-05,688301,3.54
4660,2026-01-05,688302,2.56
4661,2026-01-05,688303,1.1
4662,2026-01-05,688305,3.97
4663,2026-01-05,688306,6.64
4664,2026-01-05,688307,2.71
4665,2026-01-05,688308,1.09
4666,2026-01-05,688309,1.51
4667,2026-01-05,688310,2.26
4668,2026-01-05,688311,3.24
4669,2026-01-05,688312,2.88
4670,2026-01-05,688313,7.29
4671,2026-01-05,688314,3.74
4672,2026-01-05,688315,2.93
4673,2026-01-05,688316,42.07
4674,2026-01-05,688317,0.88
4675,2026-01-05,688318,8.78
4676,2026-01-05,688319,5.55
4677,2026-01-05,688320,4.97
4678,2026-01-05,688321,4.94
4679,2026-01-05,688322,7.67
4680,2026-01-05,688323,3.36
4681,2026-01-05,688325,2.54
4682,2026-01-05,688326,2.83
4683,2026-01-05,688327,14.04
4684,2026-01-05,688328,1.61
4685,2026-01-05,688329,1.7
4686,2026-01-05,688330,1.01
4687,2026-01-05,688331,6.93
4688,2026-01-05,688332,3.72
4689,2026-01-05,688333,2.99
4690,2026-01-05,688334,1.87
4691,2026-01-05,688335,1.1
4692,2026-01-05,688336,2.75
4693,2026-01-05,688337,2.16
4694,2026-01-05,688338,1.61
4695,2026-01-05,688339,1.92
4696,2026-01-05,688343,5.72
4697,2026-01-05,688345,1.67
4698,2026-01-05,688347,1.84
4699,2026-01-05,688348,2.09
4700,2026-01-05,688349,2.64
4701,2026-01-05,688350,1.3
4702,2026-01-05,688351,5.23
4703,2026-01-05,688352,2.33
4704,2026-01-05,688353,1.09
4705,2026-01-05,688355,2.15
4706,2026-01-05,688356,2.64
4707,2026-01-05,688357,1.37
4708,2026-01-05,688358,2.78
4709,2026-01-05,688359,8.71
4710,2026-01-05,688360,2.93
4711,2026-01-05,688361,12.43
4712,2026-01-05,688362,4.67
4713,2026-01-05,688363,3.47
4714,2026-01-05,688365,7.95
4715,2026-01-05,688366,2.47
4716,2026-01-05,688367,2.5
4717,2026-01-05,688368,5.89
4718,2026-01-05,688369,3.26
4719,2026-01-05,688370,1
4720,2026-01-05,688371,2.75
4721,2026-01-05,688372,3.29
4722,2026-01-05,688373,8.16
4723,2026-01-05,688375,4.88
4724,2026-01-05,688376,2.56
4725,2026-01-05,688377,2.13
4726,2026-01-05,688378,2.95
4727,2026-01-05,688379,1.92
4728,2026-01-05,688380,3.97
4729,2026-01-05,688381,1.83
4730,2026-01-05,688382,4.28
4731,2026-01-05,688383,3.33
4732,2026-01-05,688385,5.84
4733,2026-01-05,688386,3.3
4734,2026-01-05,688387,3.27
4735,2026-01-05,688388,0.99
4736,2026-01-05,688389,3.29
4737,2026-01-05,688390,3.4
4738,2026-01-05,688391,2.01
4739,2026-01-05,688392,3.18
4740,2026-01-05,688393,1.88
4741,2026-01-05,688395,2.1
4742,2026-01-05,688396,2.81
4743,2026-01-05,688398,2.55
4744,2026-01-05,688399,1.15
4745,2026-01-05,688400,3.39
4746,2026-01-05,688401,3.99
4747,2026-01-05,688403,2.4
4748,2026-01-05,688408,3.63
4749,2026-01-05,688409,3.62
4750,2026-01-05,688410,1.96
4751,2026-01-05,688411,3.05
4752,2026-01-05,688416,2.55
4753,2026-01-05,688418,6.23
4754,2026-01-05,688419,2.8
4755,2026-01-05,688420,1.45
4756,2026-01-05,688425,1.27
4757,2026-01-05,688426,1.76
4758,2026-01-05,688428,3.26
4759,2026-01-05,688429,3.58
4760,2026-01-05,688432,3.22
4761,2026-01-05,688433,6.81
4762,2026-01-05,688435,3.85
4763,2026-01-05,688439,2.08
4764,2026-01-05,688443,3.87
4765,2026-01-05,688448,2.3
4766,2026-01-05,688449,12.43
4767,2026-01-05,688450,1.53
4768,2026-01-05,688455,2.01
4769,2026-01-05,688456,2.83
4770,2026-01-05,688458,2.09
4771,2026-01-05,688459,1.4
4772,2026-01-05,688466,1.67
4773,2026-01-05,688468,2.08
4774,2026-01-05,688469,2.82
4775,2026-01-05,688472,1.68
4776,2026-01-05,688475,5.96
4777,2026-01-05,688478,2.66
4778,2026-01-05,688479,1.51
4779,2026-01-05,688480,2.58
4780,2026-01-05,688484,4.02
4781,2026-01-05,688485,1.19
4782,2026-01-05,688486,8.41
4783,2026-01-05,688488,3.12
4784,2026-01-05,688489,2.62
4785,2026-01-05,688496,3.84
4786,2026-01-05,688498,5.81
4787,2026-01-05,688499,1.76
4788,2026-01-05,688500,3.39
4789,2026-01-05,688501,1.89
4790,2026-01-05,688502,10.95
4791,2026-01-05,688503,2.59
4792,2026-01-05,688505,3.47
4793,2026-01-05,688506,17.27
4794,2026-01-05,688507,2.25
4795,2026-01-05,688508,2.54
4796,2026-01-05,688509,2.36
4797,2026-01-05,688510,3.85
4798,2026-01-05,688512,2.64
4799,2026-01-05,688513,2
4800,2026-01-05,688515,5.43
4801,2026-01-05,688516,3.1
4802,2026-01-05,688517,2.38
4803,2026-01-05,688518,1.83
4804,2026-01-05,688519,2.22
4805,2026-01-05,688520,-40.29
4806,2026-01-05,688521,12.3
4807,2026-01-05,688522,6.19
4808,2026-01-05,688523,4.92
4809,2026-01-05,688525,11.11
4810,2026-01-05,688526,1.65
4811,2026-01-05,688528,2.68
4812,2026-01-05,688529,1.34
4813,2026-01-05,688530,3.6
4814,2026-01-05,688531,1.81
4815,2026-01-05,688533,3.88
4816,2026-01-05,688535,6.66
4817,2026-01-05,688536,2.66
4818,2026-01-05,688538,3.11
4819,2026-01-05,688539,2.75
4820,2026-01-05,688543,3.87
4821,2026-01-05,688545,3.61
4822,2026-01-05,688548,2.3
4823,2026-01-05,688549,4.19
4824,2026-01-05,688550,1.88
4825,2026-01-05,688551,1.89
4826,2026-01-05,688552,2.42
4827,2026-01-05,688553,1.67
4828,2026-01-05,688556,1.49
4829,2026-01-05,688557,1.87
4830,2026-01-05,688558,1.85
4831,2026-01-05,688559,2.33
4832,2026-01-05,688560,1.08
4833,2026-01-05,688561,2.92
4834,2026-01-05,688562,4.02
4835,2026-01-05,688563,2.33
4836,2026-01-05,688565,2.15
4837,2026-01-05,688566,1.97
4838,2026-01-05,688567,1.49
4839,2026-01-05,688568,9.23
4840,2026-01-05,688569,1.54
4841,2026-01-05,688570,1.98
4842,2026-01-05,688571,2.02
4843,2026-01-05,688573,2.01
4844,2026-01-05,688575,3.53
4845,2026-01-05,688576,1.89
4846,2026-01-05,688577,3.64
4847,2026-01-05,688578,6.35
4848,2026-01-05,688579,3.37
4849,2026-01-05,688580,1.84
4850,2026-01-05,688581,2.1
4851,2026-01-05,688582,10.1
4852,2026-01-05,688583,6.68
4853,2026-01-05,688584,2.98
4854,2026-01-05,688585,2.19
4855,2026-01-05,688586,2.95
4856,2026-01-05,688588,4.83
4857,2026-01-05,688589,3.52
4858,2026-01-05,688590,5.19
4859,2026-01-05,688591,3.85
4860,2026-01-05,688592,2.58
4861,2026-01-05,688593,5.84
4862,2026-01-05,688595,7.59
4863,2026-01-05,688596,3.12
4864,2026-01-05,688597,3.22
4865,2026-01-05,688598,0.8
4866,2026-01-05,688599,1.36
4867,2026-01-05,688600,2.67
4868,2026-01-05,688601,4.72
4869,2026-01-05,688602,1.32
4870,2026-01-05,688603,5.92
4871,2026-01-05,688605,10.17
4872,2026-01-05,688606,1.46
4873,2026-01-05,688607,1.59
4874,2026-01-05,688608,6.74
4875,2026-01-05,688609,6.24
4876,2026-01-05,688610,1.77
4877,2026-01-05,688611,5.1
4878,2026-01-05,688612,3.17
4879,2026-01-05,688613,1.65
4880,2026-01-05,688615,11.38
4881,2026-01-05,688616,2.37
4882,2026-01-05,688617,15.16
4883,2026-01-05,688618,3.05
4884,2026-01-05,688619,1.84
4885,2026-01-05,688620,4.68
4886,2026-01-05,688621,4.04
4887,2026-01-05,688622,12.26
4888,2026-01-05,688623,1.49
4889,2026-01-05,688625,3.86
4890,2026-01-05,688626,2.64
4891,2026-01-05,688627,4.4
4892,2026-01-05,688628,3.22
4893,2026-01-05,688629,15.13
4894,2026-01-05,688630,3.83
4895,2026-01-05,688631,10.32
4896,2026-01-05,688633,2.49
4897,2026-01-05,688636,2.89
4898,2026-01-05,688638,1.6
4899,2026-01-05,688639,3.7
4900,2026-01-05,688648,2.04
4901,2026-01-05,688651,3.17
4902,2026-01-05,688652,4.59
4903,2026-01-05,688653,3.98
4904,2026-01-05,688655,2.32
4905,2026-01-05,688656,6.65
4906,2026-01-05,688657,2.05
4907,2026-01-05,688658,1.89
4908,2026-01-05,688659,1.8
4909,2026-01-05,688660,2.08
4910,2026-01-05,688661,4.16
4911,2026-01-05,688662,4.69
4912,2026-01-05,688663,2.4
4913,2026-01-05,688665,4.09
4914,2026-01-05,688667,1.46
4915,2026-01-05,688668,3.7
4916,2026-01-05,688669,1.21
4917,2026-01-05,688670,1.19
4918,2026-01-05,688671,1.35
4919,2026-01-05,688676,4.17
4920,2026-01-05,688677,3.73
4921,2026-01-05,688678,3.4
4922,2026-01-05,688679,1.21
4923,2026-01-05,688680,1.55
4924,2026-01-05,688681,2.31
4925,2026-01-05,688682,3.95
4926,2026-01-05,688683,2.93
4927,2026-01-05,688685,11.93
4928,2026-01-05,688686,3.8
4929,2026-01-05,688687,2.14
4930,2026-01-05,688689,2.5
4931,2026-01-05,688690,4.58
4932,2026-01-05,688691,7.01
4933,2026-01-05,688692,10.05
4934,2026-01-05,688693,2.53
4935,2026-01-05,688695,3.76
4936,2026-01-05,688696,2.66
4937,2026-01-05,688697,3.39
4938,2026-01-05,688698,5.22
4939,2026-01-05,688699,3.22
4940,2026-01-05,688700,4.87
4941,2026-01-05,688701,3.57
4942,2026-01-05,688702,13.16
4943,2026-01-05,688707,1.24
4944,2026-01-05,688708,7.73
4945,2026-01-05,688709,6.34
4946,2026-01-05,688710,2.25
4947,2026-01-05,688711,3.5
4948,2026-01-05,688716,4.06
4949,2026-01-05,688717,1.61
4950,2026-01-05,688718,2.39
4951,2026-01-05,688719,1.98
4952,2026-01-05,688720,3.56
4953,2026-01-05,688721,5.95
4954,2026-01-05,688722,2.35
4955,2026-01-05,688726,5.65
4956,2026-01-05,,
4957,2026-01-05,688728,5.43
4958,2026-01-05,,
4959,2026-01-05,688733,1.76
4960,2026-01-05,688737,1.27
4961,2026-01-05,688739,1.2
4962,2026-01-05,688750,3.94
4963,2026-01-05,,
4964,2026-01-05,,
4965,2026-01-05,688758,5.37
4966,2026-01-05,,
4967,2026-01-05,,
4968,2026-01-05,688766,5.17
4969,2026-01-05,688767,1.51
4970,2026-01-05,688768,4.97
4971,2026-01-05,688772,2.9
4972,2026-01-05,,
4973,2026-01-05,688776,3.01
4974,2026-01-05,688777,4.67
4975,2026-01-05,688778,2.42
4976,2026-01-05,688779,1.38
4977,2026-01-05,,
4978,2026-01-05,688786,4.42
4979,2026-01-05,688787,9.24
4980,2026-01-05,688788,1.88
4981,2026-01-05,688789,3.93
4982,2026-01-05,,
4983,2026-01-05,688793,6.46
4984,2026-01-05,,
4985,2026-01-05,,
4986,2026-01-05,688798,4.59
4987,2026-01-05,688799,2.02
4988,2026-01-05,688800,4.9
4989,2026-01-05,,
4990,2026-01-05,,
4991,2026-01-05,,
4992,2026-01-05,,
4993,2026-01-05,688819,1.67
4994,2026-01-05,688981,5.33
4995,2026-01-05,689009,6.47
4996,2026-01-05,,
4997,2026-01-05,,
4998,2026-01-05,,
4999,2026-01-05,,
5000,2026-01-05,,
5001,2026-01-05,,
5002,2026-01-05,,
5003,2026-01-05,,
5004,2026-01-05,,
5005,2026-01-05,,
5006,2026-01-05,,
5007,2026-01-05,,
5008,2026-01-05,,
5009,2026-01-05,,
5010,2026-01-05,,
5011,2026-01-05,,
5012,2026-01-05,,
5013,2026-01-05,,
5014,2026-01-05,,
5015,2026-01-05,,
5016,2026-01-05,,
5017,2026-01-05,,
5018,2026-01-05,,
5019,2026-01-05,,
5020,2026-01-05,,
5021,2026-01-05,,
5022,2026-01-05,,
5023,2026-01-05,,
5024,2026-01-05,,
