,htsc_code,exchange,name,time,trade_price,total_qty,buy_qty,sell_qty,total_num,buy_num,sell_num,volume_per_num
9359,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.95,180900,180900,0,68,68,0,2660.29
9360,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.49,1502500,912200,590300,1554,830,724,966.86
9361,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.72,1108100,396400,711700,729,321,408,1520.03
9362,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.58,1868500,1028922,839578,1457,754,703,1282.43
9363,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.81,474000,300600,173400,237,147,90,2000
9364,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.9,124900,118500,6400,108,105,3,1156.48
9365,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.67,1246700,667700,579000,784,433,351,1590.18
9366,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.76,1799200,1045399,753801,1127,572,555,1596.45
9367,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.44,3667500,1056800,2610700,3382,952,2430,1084.42
9368,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.53,1023200,383600,639600,749,279,470,1366.09
9369,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.85,247600,138500,109100,111,77,34,2230.63
9370,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.62,1355500,312013,1043487,727,231,496,1864.51
9371,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.94,41800,41800,0,25,25,0,1672
9372,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.71,1979100,607000,1372100,992,351,641,1995.06
9373,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.8,1218143,895543,322600,809,554,255,1505.74
9374,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.48,2552700,940054,1612646,2288,877,1411,1115.69
9375,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.57,2665410,1428100,1237310,1872,953,919,1423.83
9376,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.89,132400,123500,8900,72,60,12,1838.89
9377,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.66,1595500,571300,1024200,865,321,544,1844.51
9378,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.75,3076794,1302208,1774586,1668,758,910,1844.6
9379,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.43,1574141,64800,1509341,1591,78,1513,989.4
9380,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.52,823400,511100,312300,975,566,409,844.51
9381,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.84,177600,124000,53600,119,37,82,1492.44
9382,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.61,690000,158900,531100,533,133,400,1294.56
9383,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.93,18300,18300,0,11,11,0,1663.64
9384,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.7,2984300,918100,2066200,1797,583,1214,1660.71
9385,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.79,898601,763800,134801,595,502,93,1510.25
9386,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.47,2197556,1025200,1172356,1844,759,1085,1191.73
9387,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.56,2254909,366612,1888297,1392,224,1168,1619.91
9388,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.88,162900,116000,46900,109,94,15,1494.5
9389,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.74,3800562,1251276,2549286,1166,463,703,3259.49
9390,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.65,1675100,920700,754400,942,491,451,1778.24
9391,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.83,351200,267400,83800,179,132,47,1962.01
9392,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.42,83300,0,83300,96,0,96,867.71
9393,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.51,1475231,854369,620862,1533,811,722,962.32
9394,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.6,960300,580200,380100,429,159,270,2238.46
9395,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.92,54400,54400,0,22,22,0,2472.73
9396,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.69,1311600,612400,699200,899,398,501,1458.95
9397,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.78,1803000,1163098,639902,1280,883,397,1408.59
9398,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.46,2695203,1104644,1590559,3037,1219,1818,887.46
9399,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.55,1022310,590410,431900,568,254,314,1799.84
9400,601688.SH,XSHG,华泰证券,2021/6/4 15:15,16.87,57000,37500,19500,36,27,9,1583.33
9401,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.64,3172157,1432753,1739404,3242,1476,1766,978.46
9402,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.57,586300,219800,366500,607,234,373,965.9
9403,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.73,305100,211600,93500,203,126,77,1502.96
9404,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.66,3410844,2183532,1227312,3013,1732,1281,1132.04
9405,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.5,442600,176600,266000,391,115,276,1131.97
9406,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.59,1650700,345000,1305700,1523,388,1135,1083.85
9407,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.68,2275300,1263700,1011600,1872,1003,869,1215.44
9408,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.52,359500,216400,143100,197,74,123,1824.87
9409,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.61,4121500,1745700,2375800,3428,1669,1759,1202.3
9410,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.7,1245400,745000,500400,835,501,334,1491.5
9411,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.54,134300,66100,68200,147,60,87,913.61
9412,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.63,4609632,1993740,2615892,3550,1690,1860,1298.49
9413,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.49,61100,0,61100,93,0,93,656.99
9414,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.56,635232,212032,423200,631,133,498,1006.71
9415,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.72,363000,221300,141700,256,142,114,1417.97
9416,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.58,807100,274500,532600,684,248,436,1179.97
9417,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.74,69200,69200,0,44,44,0,1572.73
9418,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.65,3524696,1795800,1728896,3774,1802,1972,933.94
9419,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.67,2380100,1536344,843756,1816,1140,676,1310.63
9420,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.51,258275,92200,166075,227,63,164,1137.78
9421,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.6,3384000,909364,2474636,3358,976,2382,1007.74
9422,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.69,2187900,1456200,731700,1348,891,457,1623.07
9423,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.53,357700,145600,212100,278,120,158,1286.69
9424,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.62,3945180,1598260,2346920,3670,1508,2162,1074.98
9425,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.71,682800,523800,159000,483,353,130,1413.66
9426,601688.SH,XSHG,华泰证券,2021/6/7 15:15,16.55,327500,193500,134000,254,164,90,1289.37
9427,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.64,3094300,1983100,1111200,2526,1572,954,1224.98
9428,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.72,770014,553214,216800,738,543,195,1043.38
9429,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.56,490700,184800,305900,418,134,284,1173.92
9430,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.58,1372200,300600,1071600,1105,276,829,1241.81
9431,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.74,942730,432300,510430,621,268,353,1518.08
9432,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.65,3268600,1683600,1585000,1872,886,986,1746.05
9433,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.73,486086,235286,250800,340,188,152,1429.66
9434,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.57,733200,256200,477000,671,213,458,1092.7
9435,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.66,2035800,1015600,1020200,1436,579,857,1417.69
9436,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.59,1920300,819000,1101300,1777,786,991,1080.64
9437,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.67,1889054,724384,1164670,1596,610,986,1183.62
9438,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.75,895100,526400,368700,554,340,214,1615.7
9439,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.6,5396100,1094600,4301500,3855,680,3175,1399.77
9440,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.68,2101016,1135386,965630,1994,908,1086,1053.67
9441,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.76,617700,264100,353600,592,185,407,1043.41
9442,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.61,4548932,2224562,2324370,3976,1956,2020,1144.1
9443,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.69,2034914,955400,1079514,1858,709,1149,1095.22
9444,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.77,1070000,814300,255700,859,651,208,1245.63
9445,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.62,3786301,1767402,2018899,3562,1615,1947,1062.97
9446,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.7,1712786,996756,716030,1463,817,646,1170.74
9447,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.78,315000,293500,21500,210,200,10,1500
9448,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.63,4763760,1747520,3016240,4703,1664,3039,1012.92
9449,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.71,1222687,552987,669700,934,396,538,1309.09
9450,601688.SH,XSHG,华泰证券,2021/6/8 15:15,16.55,294400,38800,255600,215,10,205,1369.3
9451,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.32,2341100,1031100,1310000,1976,908,1068,1184.77
9452,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.48,2929601,1112600,1817001,2835,994,1841,1033.37
9453,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.64,420996,195200,225796,256,90,166,1644.52
9454,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.41,586800,7800,579000,394,14,380,1489.34
9455,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.57,1998572,943672,1054900,1815,830,985,1101.14
9456,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.34,1915305,987210,928095,1381,613,768,1386.9
9457,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.5,1901570,779901,1121669,1163,443,720,1635.06
9458,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.66,299400,201400,98000,148,64,84,2022.97
9459,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.43,2297900,352100,1945800,1732,329,1403,1326.73
9460,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.59,1323500,440200,883300,826,305,521,1602.3
9461,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.36,1287600,117000,1170600,866,123,743,1486.84
9462,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.52,558300,135000,423300,529,116,413,1055.39
9463,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.68,227500,218500,9000,179,175,4,1270.95
9464,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.29,1039600,236700,802900,757,163,594,1373.32
9465,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.45,3301916,1078735,2223181,2812,873,1939,1174.22
9466,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.61,477000,240800,236200,319,150,169,1495.3
9467,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.38,1796200,764858,1031342,1672,818,854,1074.28
9468,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.54,597300,188000,409300,353,62,291,1692.07
9469,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.7,153900,35600,118300,54,13,41,2850
9470,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.31,3766700,2009400,1757300,2589,1316,1273,1454.89
9471,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.47,2288200,830400,1457800,2259,767,1492,1012.93
9472,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.63,490719,155619,335100,198,55,143,2478.38
9473,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.33,2185100,1078800,1106300,1814,733,1081,1204.58
9474,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.49,2255961,1219251,1036710,1918,975,943,1176.2
9475,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.4,709700,27200,682500,718,32,686,988.44
9476,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.56,2602000,458700,2143300,2246,561,1685,1158.5
9477,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.58,1472100,772300,699800,1125,626,499,1308.53
9478,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.65,283273,144473,138800,261,118,143,1085.34
9479,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.42,686900,24200,662700,639,27,612,1074.96
9480,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.35,1376895,665623,711272,1148,529,619,1199.39
9481,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.51,610386,115986,494400,458,173,285,1332.72
9482,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.67,351127,270727,80400,227,188,39,1546.81
9483,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.28,70900,0,70900,57,0,57,1243.86
9484,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.44,2946343,862820,2083523,2159,630,1529,1364.68
9485,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.6,1223900,630500,593400,827,384,443,1479.93
9486,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.37,2142100,471390,1670710,1846,390,1456,1160.4
9487,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.53,471400,186412,284988,482,193,289,978.01
9488,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.69,115400,90096,25304,65,57,8,1775.38
9489,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.3,2730669,449638,2281031,2406,394,2012,1134.94
9490,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.46,2799281,1051600,1747681,2744,981,1763,1020.15
9491,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.62,235881,63581,172300,141,44,97,1672.91
9492,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.39,612200,334300,277900,537,331,206,1140.04
9493,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.55,1521614,49614,1472000,1060,63,997,1435.48
9494,601688.SH,XSHG,华泰证券,2021/6/9 15:15,16.71,5800,5800,0,11,11,0,527.27
9495,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.32,2553834,1017651,1536183,1909,831,1078,1337.79
9496,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.25,980900,561100,419800,774,357,417,1267.31
9497,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.41,1205900,1084400,121500,563,489,74,2141.92
9498,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.18,238621,0,238621,121,0,121,1972.07
9499,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.34,2520300,1409100,1111200,1615,745,870,1560.56
9500,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.27,1865500,96100,1769400,1274,58,1216,1464.29
9501,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.2,3103800,673177,2430623,2557,526,2031,1213.84
9502,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.36,1943100,1268100,675000,1215,719,496,1599.26
9503,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.29,4579400,1836500,2742900,2746,933,1813,1667.66
9504,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.22,3855400,2163700,1691700,2567,1619,948,1501.91
9505,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.38,1777747,1024047,753700,1028,630,398,1729.33
9506,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.24,1500600,806000,694600,1203,605,598,1247.38
9507,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.31,3724200,1556721,2167479,2322,1059,1263,1603.88
9508,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.33,2794183,1258134,1536049,2450,978,1472,1140.48
9509,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.4,1435200,820400,614800,872,538,334,1645.87
9510,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.26,690600,38000,652600,498,28,470,1386.75
9511,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.42,48500,48500,0,40,40,0,1212.5
9512,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.19,658800,0,658800,555,0,555,1187.03
9513,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.35,2628000,1555700,1072300,1741,947,794,1509.48
9514,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.28,3655700,775500,2880200,2744,677,2067,1332.25
9515,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.21,5631420,1522808,4108612,4513,1106,3407,1247.82
9516,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.37,1576500,959600,616900,928,492,436,1698.81
9517,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.3,4235700,1469000,2766700,3235,978,2257,1309.34
9518,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.23,2463380,1035580,1427800,1724,633,1091,1428.87
9519,601688.SH,XSHG,华泰证券,2021/6/10 15:15,16.39,1591853,1132653,459200,929,579,350,1713.51
9520,601688.SH,XSHG,华泰证券,2021/6/11 15:15,15.84,2219200,1099000,1120200,1731,774,957,1282.03
9521,601688.SH,XSHG,华泰证券,2021/6/11 15:15,16,1679200,364900,1314300,1577,324,1253,1064.81
9522,601688.SH,XSHG,华泰证券,2021/6/11 15:15,16.16,1255369,488500,766869,918,377,541,1367.5
9523,601688.SH,XSHG,华泰证券,2021/6/11 15:15,15.93,2777400,1264700,1512700,1840,779,1061,1509.46
9524,601688.SH,XSHG,华泰证券,2021/6/11 15:15,16.09,1607000,690800,916200,1119,496,623,1436.1
9525,601688.SH,XSHG,华泰证券,2021/6/11 15:15,15.86,2477000,587300,1889700,2153,413,1740,1150.49
9526,601688.SH,XSHG,华泰证券,2021/6/11 15:15,16.02,847400,138600,708800,762,119,643,1112.07
9527,601688.SH,XSHG,华泰证券,2021/6/11 15:15,16.18,1919500,985486,934014,1359,702,657,1412.44
9528,601688.SH,XSHG,华泰证券,2021/6/11 15:15,15.95,1416500,452100,964400,1266,320,946,1118.88
9529,601688.SH,XSHG,华泰证券,2021/6/11 15:15,16.11,2741200,894800,1846400,1992,570,1422,1376.1
9530,601688.SH,XSHG,华泰证券,2021/6/11 15:15,15.88,3615307,596507,3018800,2976,492,2484,1214.82
9531,601688.SH,XSHG,华泰证券,2021/6/11 15:15,16.04,411400,6200,405200,360,13,347,1142.78
9532,601688.SH,XSHG,华泰证券,2021/6/11 15:15,16.2,1891660,967584,924076,1433,643,790,1320.07
9533,601688.SH,XSHG,华泰证券,2021/6/11 15:15,15.81,4697262,1762405,2934857,3383,1097,2286,1388.49
